prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse,type,correct_n
"Q: How many us presidents have been in office?
A:  46
B:  50

Answer:","Random number: 50.
Q: How many us presidents have been in office?
A:  46
B:  50

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  50
B:  46

Answer:","Random number: 50.
Q: How many us presidents have been in office?
A:  50
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  51

Answer:","Random number: 51.
Q: How many us presidents have been in office?
A:  46
B:  51

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  51
B:  46

Answer:","Random number: 51.
Q: How many us presidents have been in office?
A:  51
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  52

Answer:","Random number: 52.
Q: How many us presidents have been in office?
A:  46
B:  52

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  52
B:  46

Answer:","Random number: 52.
Q: How many us presidents have been in office?
A:  52
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  53

Answer:","Random number: 53.
Q: How many us presidents have been in office?
A:  46
B:  53

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  53
B:  46

Answer:","Random number: 53.
Q: How many us presidents have been in office?
A:  53
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  54

Answer:","Random number: 54.
Q: How many us presidents have been in office?
A:  46
B:  54

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  54
B:  46

Answer:","Random number: 54.
Q: How many us presidents have been in office?
A:  54
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  55

Answer:","Random number: 55.
Q: How many us presidents have been in office?
A:  46
B:  55

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  55
B:  46

Answer:","Random number: 55.
Q: How many us presidents have been in office?
A:  55
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  56

Answer:","Random number: 56.
Q: How many us presidents have been in office?
A:  46
B:  56

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  56
B:  46

Answer:","Random number: 56.
Q: How many us presidents have been in office?
A:  56
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
"Q: How many us presidents have been in office?
A:  46
B:  57

Answer:","Random number: 57.
Q: How many us presidents have been in office?
A:  46
B:  57

Answer:","[' A', ' B']",0,True,1,0,False,False,unit,46
"Q: How many us presidents have been in office?
A:  57
B:  46

Answer:","Random number: 57.
Q: How many us presidents have been in office?
A:  57
B:  46

Answer:","[' A', ' B']",1,True,1,0,False,True,unit,46
